2010,Ｊ１,第７節第１日,04/17(土),19:04,磐田,1,大宮,1,ヤマハ,"7,030",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＢＳ
2010,Ｊ１,第７節第２日,04/18(日),13:04,Ｃ大阪,2,湘南,1,長居,"9,838",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第７節第２日,04/18(日),15:07,鹿島,0,広島,0,カシマ,"17,983",スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ／ＮＨＫ水戸＊
2010,Ｊ１,第７節第２日,04/18(日),16:03,浦和,3,川崎Ｆ,0,埼玉,"46,313",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第４節第３日,04/21(水),19:04,広島,1,名古屋,0,広島ビ,"9,502",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第８節第１日,04/24(土),13:04,清水,2,大宮,1,アウスタ,"15,156",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／テレビ静岡
2010,Ｊ１,第８節第１日,04/24(土),13:04,京都,1,山形,2,西京極,"8,073",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ／ＫＢＳ京都（録）
2010,Ｊ１,第８節第１日,04/24(土),14:05,川崎Ｆ,3,神戸,0,等々力,"17,669",スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
2010,Ｊ１,第８節第１日,04/24(土),16:03,浦和,0,磐田,1,埼玉,"37,116",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第８節第１日,04/24(土),17:03,横浜FM,1,鹿島,3,日産ス,"43,025",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第８節第１日,04/24(土),17:03,Ｇ大阪,2,Ｆ東京,0,万博,"17,590",スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2010,Ｊ１,第８節第１日,04/24(土),19:04,新潟,2,広島,2,東北電ス,"24,146",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＢＳ
2010,Ｊ１,第８節第２日,04/25(日),14:03,湘南,1,仙台,0,平塚,"9,892",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第８節第２日,04/25(日),14:03,Ｃ大阪,0,名古屋,1,長居,"13,867",スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2010,Ｊ１,第９節第１日,05/01(土),13:03,横浜FM,1,磐田,0,日産ス,"27,223",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第９節第１日,05/01(土),13:05,神戸,1,新潟,2,ホームズ,"12,305",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第９節第１日,05/01(土),14:03,名古屋,2,山形,1,瑞穂陸,"13,206",スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／東海テレビ（録）
2010,Ｊ１,第９節第１日,05/01(土),15:04,仙台,1,Ｃ大阪,1,ユアスタ,"13,622",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＢＳ／ＮＨＫ仙台
2010,Ｊ１,第９節第１日,05/01(土),16:03,清水,2,浦和,1,エコパ,"38,851",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第９節第１日,05/01(土),16:04,鹿島,2,Ｇ大阪,1,カシマ,"32,855",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第９節第１日,05/01(土),16:05,川崎Ｆ,4,湘南,2,等々力,"19,423",スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
2010,Ｊ１,第９節第１日,05/01(土),19:00,大宮,2,京都,1,ＮＡＣＫ,"9,203",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第９節第１日,05/01(土),19:04,広島,2,Ｆ東京,1,広島ビ,"19,549",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第１０節第１日,05/05(水・祝),13:03,湘南,2,神戸,2,平塚,"11,650",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第１０節第１日,05/05(水・祝),13:04,京都,2,清水,4,西京極,"14,016",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ／ＫＢＳ京都（録）／ＮＨＫ京都
2010,Ｊ１,第１０節第１日,05/05(水・祝),14:04,浦和,2,名古屋,1,埼玉,"55,410",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＮＨＫ総合／テレ玉（録）
2010,Ｊ１,第１０節第１日,05/05(水・祝),14:04,Ｆ東京,0,仙台,0,味スタ,"26,406",スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ／ＴＯＫＹＯ　ＭＸ
2010,Ｊ１,第１０節第１日,05/05(水・祝),14:05,Ｃ大阪,2,鹿島,1,長居,"21,761",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＮＨＫ大阪
2010,Ｊ１,第１０節第１日,05/05(水・祝),16:03,磐田,2,広島,1,ヤマハ,"12,020",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第１０節第１日,05/05(水・祝),16:04,新潟,2,横浜FM,1,東北電ス,"41,002",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＢＳ
2010,Ｊ１,第１０節第１日,05/05(水・祝),19:03,Ｇ大阪,4,川崎Ｆ,4,万博,"20,317",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第１０節第１日,05/05(水・祝),19:04,山形,1,大宮,0,ＮＤスタ,"9,537",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第１１節第１日,05/08(土),14:01,浦和,2,横浜FM,3,埼玉,"48,246",スカパー・ｅ２（ＴＢＳチャンネル）／ＴＢＳ（単）／テレ玉（録）
2010,Ｊ１,第１１節第１日,05/08(土),15:04,清水,0,新潟,2,アウスタ,"15,396",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ／静岡放送
2010,Ｊ１,第１１節第１日,05/08(土),19:05,神戸,3,磐田,0,ホームズ,"13,676",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ／ＢＳ
2010,Ｊ１,第１１節第２日,05/09(日),13:04,仙台,1,名古屋,2,ユアスタ,"17,239",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第１１節第２日,05/09(日),16:04,山形,0,Ｆ東京,3,ＮＤスタ,"11,176",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第１２節第１日,05/15(土),14:04,Ｆ東京,2,清水,2,味スタ,"28,114",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ／ＮＨＫ総合
2010,Ｊ１,第１２節第１日,05/15(土),14:04,新潟,3,山形,1,東北電ス,"35,858",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ／ＮＨＫ新潟／ＮＨＫ山形
2010,Ｊ１,第１２節第１日,05/15(土),15:03,横浜FM,2,京都,2,ニッパ球,"13,127",スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2010,Ｊ１,第１２節第１日,05/15(土),17:04,仙台,1,浦和,1,宮城ス,"24,162",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第１２節第１日,05/15(土),17:05,Ｃ大阪,2,神戸,1,長居,"17,001",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第１２節第２日,05/16(日),14:03,磐田,3,川崎Ｆ,1,ヤマハ,"14,760",スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／ＮＨＫ静岡
2010,Ｊ１,第１２節第２日,05/16(日),15:05,大宮,0,広島,0,ＮＡＣＫ,"10,258",スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
2010,Ｊ１,第１２節第２日,05/16(日),16:03,名古屋,1,鹿島,4,豊田ス,"34,098",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第１２節第２日,05/16(日),19:04,湘南,1,Ｇ大阪,3,平塚,"13,797",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ／ＢＳ
2010,Ｊ１,第１１節第３日,07/14(水),19:03,川崎Ｆ,0,大宮,0,等々力,"17,722",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第１１節第３日,07/14(水),19:04,鹿島,1,湘南,0,カシマ,"9,472",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第１１節第３日,07/14(水),19:04,広島,0,Ｃ大阪,5,広島ビ,"5,334",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第１１節第３日,07/14(水),19:05,Ｇ大阪,1,京都,1,万博,"9,093",スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
2010,Ｊ１,第１３節第１日,07/17(土),18:03,大宮,0,名古屋,1,ＮＡＣＫ,"11,412",スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／テレ玉
2010,Ｊ１,第１３節第１日,07/17(土),18:33,清水,0,磐田,0,アウスタ,"19,968",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第１３節第１日,07/17(土),18:34,Ｆ東京,2,神戸,2,味スタ,"25,781",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＴＯＫＹＯ　ＭＸ
2010,Ｊ１,第１３節第１日,07/17(土),19:03,新潟,1,Ｃ大阪,1,東北電ス,"34,206",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第１３節第１日,07/17(土),19:04,山形,3,仙台,1,ＮＤスタ,"20,231",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第１３節第１日,07/17(土),19:04,鹿島,2,川崎Ｆ,1,カシマ,"26,607",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＢＳ
2010,Ｊ１,第１３節第２日,07/18(日),18:04,京都,0,湘南,1,西京極,"11,705",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＫＢＳ京都
2010,Ｊ１,第１３節第２日,07/18(日),18:05,Ｇ大阪,3,浦和,2,万博,"20,201",スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ／毎日放送（録）
2010,Ｊ１,第１３節第２日,07/18(日),19:04,広島,3,横浜FM,0,広島ビ,"23,948",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第１４節第１日,07/24(土),18:03,浦和,0,広島,1,埼玉,"37,470",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第１４節第１日,07/24(土),18:03,磐田,2,鹿島,3,ヤマハ,"14,973",スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2010,Ｊ１,第１４節第１日,07/24(土),18:04,Ｃ大阪,3,山形,0,長居,"19,880",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第１４節第１日,07/24(土),19:04,仙台,2,新潟,3,ユアスタ,"17,281",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第１４節第１日,07/24(土),19:04,横浜FM,1,Ｇ大阪,0,日産ス,"39,005",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＢＳ
2010,Ｊ１,第１４節第１日,07/24(土),19:05,名古屋,3,清水,3,瑞穂陸,"17,534",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第１４節第２日,07/25(日),18:05,湘南,1,Ｆ東京,3,平塚,"12,737",スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
2010,Ｊ１,第１４節第２日,07/25(日),18:05,神戸,3,大宮,1,ホームズ,"10,081",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第１４節第２日,07/25(日),19:03,川崎Ｆ,1,京都,0,等々力,"17,862",スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2010,Ｊ１,第１５節第１日,07/27(火),19:03,清水,3,Ｃ大阪,2,アウスタ,"13,317",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第１５節第１日,07/27(火),19:04,鹿島,2,新潟,2,カシマ,"10,685",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第１５節第１日,07/27(火),19:05,仙台,1,広島,1,ユアスタ,"12,139",スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2010,Ｊ１,第１５節第２日,07/28(水),19:00,大宮,1,横浜FM,1,ＮＡＣＫ,"9,981",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第１５節第２日,07/28(水),19:03,神戸,1,Ｇ大阪,3,ホームズ,"16,887",スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2010,Ｊ１,第１５節第２日,07/28(水),19:04,山形,0,川崎Ｆ,0,ＮＤスタ,"12,045",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＢＳ
2010,Ｊ１,第１５節第２日,07/28(水),19:04,Ｆ東京,1,磐田,1,国立,"26,534",スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
2010,Ｊ１,第１５節第２日,07/28(水),19:04,名古屋,2,湘南,1,瑞穂陸,"7,991",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第１５節第２日,07/28(水),19:04,京都,0,浦和,4,西京極,"10,530",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第１６節第１日,07/31(土),18:03,浦和,0,大宮,1,埼玉,"40,326",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第１６節第１日,07/31(土),19:03,新潟,2,Ｆ東京,1,東北電ス,"36,910",スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2010,Ｊ１,第１６節第１日,07/31(土),19:03,磐田,0,Ｃ大阪,3,ヤマハ,"10,021",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
